id,url,name,genre,director,contentRating,datePublished,keywords,description,averageRating,ratingCount,releasedCountry,duration
3101,https://www.imdb.com//title/tt0269341/?ref_=tt_rec_tti,Two Can Play That Game,"Comedy, Romance",Mark Brown,R,2001,"advice,lingerie,battle of the sexes,romantic rivalry,nightclub","Two Can Play That Game is a movie starring Vivica A. Fox, Morris Chestnut, and Anthony Anderson. An arrogant career woman plays a series of heartless mind-games with her boyfriend to ""put him in line,"" only to discover that he has a...",6.2,5671,USA,1h30m
3102,https://www.imdb.com//title/tt1465471/?ref_=tt_rec_tti,A Model Daughter: The Killing of Caroline Byrne,"Crime, Drama",Tony Tilse,,2009,"fire,therapy,trial,fraud,fall","A Model Daughter: The Killing of Caroline Byrne is a TV movie starring Garry McDonald, David Lyons, and Cariba Heine. The movie is based on the true story of beautiful young Australian model Caroline Byrne, who tragically met her...",6.6,242,,1h34m
3103,https://www.imdb.com//title/tt0061495/?ref_=tt_rec_tti,La collectionneuse,"Comedy, Drama, Romance",Éric Rohmer,Not Rated,1967,"1960s,60s,france,french,cote d'azur","La collectionneuse is a movie starring Patrick Bauchau, Haydée Politoff, and Daniel Pommereulle. A womanizing art dealer and a painter find the serenity of their Riviera vacation disturbed by a third guest, a vivacious bohemian...",7.6,4938,France,1h29m
3104,https://www.imdb.com//title/tt0078718/?ref_=tt_rec_tti,...and justice for all.,"Crime, Drama, Thriller",Norman Jewison,R,1979,"judge,attorney,lawyer,court,rape","...and justice for all. is a movie starring Al Pacino, Jack Warden, and John Forsythe. A lawyer is forced to defend a guilty judge, while defending other innocent clients, and trying to find punishment for the guilty and provide...",7.4,26758,USA,1h59m
3105,https://www.imdb.com//title/tt0081975/?ref_=tt_rec_tti,Absolution,"Drama, Mystery, Thriller",Anthony Page,R,1988,"practical joke,bludgeoning,dead body,murderer,man crying","Absolution is a movie starring Richard Burton, Dominic Guard, and David Bradley. At a Catholic public school, Benjamin Stanfield is tired of being the teacher's pet and decides to play a practical joke on his form master Father...",6.5,1006,UK,1h35m
3106,https://www.imdb.com//title/tt0069628/?ref_=tt_rec_tti,Semnadtsat mgnoveniy vesny,"Adventure, Drama, History, War",,,1973,"nazi germany,spy,soviet spy,nazi uniform,undercover agent","Semnadtsat mgnoveniy vesny is a TV mini-series starring Vyacheslav Tikhonov, Yefim Kopelyan, and Leonid Bronevoy. A 1973 Soviet twelve-part television series, directed by Tatyana Lioznova and based on the novel of the same title by...",9,3233,1973– ,
3107,https://www.imdb.com//title/tt1407050/?ref_=tt_rec_tti,American Pie Presents the Book of Love,"C, o, m, e, d, y",John Putch,R,2009,"incest,bestiality,noah levenstein character,cell phone video,2000s","American Pie Presents the Book of Love is a video starring Bug Hall, Kevin M. Horton, and Brandon Hardesty. Ten years after the first American Pie movie, three new hapless virgins discover the Bible hidden in the school library at...",4.8,39009,,
3108,https://www.imdb.com//title/tt0074211/?ref_=tt_rec_tti,Gou hun jiang tou,"H, o, r, r, o, r",Meng Hua Ho,,1976,"female nudity,worm,magic,zombie,witch doctor","Gou hun jiang tou is a movie starring Lung Ti, Ni Tien, and Lieh Lo. An evil magician and his zombie minions are up against a trio of doctors who are on a mission to find the cause of an outbreak of unknown diseases caused by his...",6.3,240,Hong Kong,1h29m
3109,https://www.imdb.com//title/tt0452592/?ref_=tt_rec_tti,Borderland,"Crime, Horror, Thriller",Zev Berman,R,2009,"brutality,bare chested male bondage,mexican,mexico,human sacrifice","Borderland is a movie starring Brian Presley, Jake Muxworthy, and Rider Strong. On a trip to a Mexican border town, three college friends stumble upon a human-sacrifice cult.",5.6,8747,Mexico,1h45m
3110,https://www.imdb.com//title/tt0345551/?ref_=tt_rec_tti,Latter Days,"Comedy, Drama, Romance",C. Jay Cox,R,2004,"male frontal nudity,nudity,gay interest,gay lead character,christian","Latter Days is a movie starring Wes Ramsey, Steve Sandvoss, and Mary Kay Place. A promiscuous gay party animal falls for a young Mormon missionary, leading to crisis, cliché, and catastrophe.",7.1,15891,Israel,1h47m
3111,https://www.imdb.com//title/tt1032755/?ref_=tt_rec_tti,RocknRolla,"Action, Crime, Thriller",Guy Ritchie,R,2008,"gangster,homosexual,robbery,corruption,coming out","RocknRolla is a movie starring Gerard Butler, Tom Wilkinson, and Idris Elba. In London, a real-estate scam puts millions of pounds up for grabs, attracting some of the city's scrappiest tough guys and its more established underworld...",7.3,215106,USA,1h54m
3112,https://www.imdb.com//title/tt6796742/?ref_=tt_rec_tti,Skyggenes dal,"Drama, Mystery",Jonas Matzow Gulbrandsen,TV-14,2017,"werewolf,gothic","Skyggenes dal is a movie starring Adam Ekeli, Kathrine Fagerland, and John Olav Nilsen. In this mystery drama we follow Aslak (6) in a quest for answers about recent tragic events. Valley of Shadows is a film in the tradition of the...",5.9,503,Norway,1h31m
3113,https://www.imdb.com//title/tt2388715/?ref_=tt_rec_tti,Oculus,"Horror, Mystery",Mike Flanagan,R,2014,"mirror,trauma,video camera,released from a mental hospital,brother sister relationship","Oculus is a movie starring Karen Gillan, Brenton Thwaites, and Katee Sackhoff. A woman tries to exonerate her brother, who was convicted of murder, by proving that the crime was committed by a supernatural phenomenon.",6.5,103347,USA,1h44m
3114,https://www.imdb.com//title/tt3702652/?ref_=tt_rec_tti,The Other Side of the Door,"H, o, r, r, o, r",Johannes Roberts,R,2016,"india,ghost,shaman,death of son,temple","The Other Side of the Door is a movie starring Sarah Wayne Callies, Jeremy Sisto, and Sofia Rosinsky. After her young son is killed in a tragic accident, a woman learns of a ritual which will bring him back to say goodbye, but when...",5.3,15336,USA,1h36m
3115,https://www.imdb.com//title/tt0096769/?ref_=tt_rec_tti,After Midnight,"Horror, Thriller",,R,1989,"strangulation,stalker,teenage girl,dog,fear","After Midnight is a movie starring Jillian McWhirter, Pamela Adlon, and Ramy Zada. Horror anthology about a college professor (Zada) teaching a course called ""The Psychology of Fear"". He brings his students (including psychic...",5.6,1347,USA,1h30m
3116,https://www.imdb.com//title/tt6413038/?ref_=tt_rec_tti,Dracula in a Women's Prison,"H, o, r, r, o, r",Jeff Leroy,,,,"Dracula in a Women's Prison is a movie starring Victoria De Mare, Robert Rhine, and Rachel Riley. Ten years after the horrific events of Werewolf in a Women's Prison, the Penitentiary has a new warden.Young American Liz (Victoria De...",3.7,10,,1h40m
3117,https://www.imdb.com//title/tt8025296/?ref_=tt_rec_tti,Home by Spring,"D, r, a, m, a",Dwight H. Little,TV-G,2018,,"Home by Spring is a TV movie starring Poppy Drayton, Steven R. McQueen, and Mary-Margaret Humes. When an ambitious event planner gets an opportunity she can't refuse, she goes undercover as her boss and returns to her rural...",6.4,549,,1h23m
3118,https://www.imdb.com//title/tt4301492/?ref_=tt_rec_tti,Sipped,"Short, Comedy",Freddie Connor,,2016,,"Sipped is a short starring Ralph Scott, Kyle Gordon, and Freddie Connor. With great coffee, comes great responsibility!",8.5,48,USA,5m
3119,https://www.imdb.com//title/tt7030416/?ref_=tt_rec_tti,Enchanted Christmas,"R, o, m, a, n, c, e",Terry Cunningham,TV-G,2017,,"Enchanted Christmas is a TV movie starring Alexa PenaVega, Carlos PenaVega, and Rene Rivera. When she left Utah as a young widow, Laura Trudeau left behind her father, her love of dance -- and an old heartbreak. Now, she must return...",6,679,,1h24m
3120,https://www.imdb.com//title/tt6777306/?ref_=tt_rec_tti,Sea Sorrow,"D, o, c, u, m, e, n, t, a, r, y",Vanessa Redgrave,,2017,,Sea Sorrow is a movie starring Ralph Fiennes and Emma Thompson. An examination of the historical context for the current migrant crisis.,7,226,Portugal,1h14m
3121,https://www.imdb.com//title/tt1116038/?ref_=tt_rec_tti,My Pink Shirt,"D, r, a, m, a",Charles Kassatly,Not Rated,2007,"prostitute,pink shirt,loss,drugs,drug addiction","My Pink Shirt is a video starring Peter Bloch-Hansen, Badih Bou Chakra, and Milly Crnogorac. Regency is a fatherless fifteen year old. After her mother contracts the AIDS virus, Regency must learn to survive on her own. With her...",5.1,60,,
3122,https://www.imdb.com//title/tt4078856/?ref_=tt_rec_tti,Xin mi gong,"Drama, Mystery",Yukun Xin,,2015,,"Xin mi gong is a movie starring Weimin Huo, Xiaotian Wang, and Yun Luo. A young man tries to get away from his family's overwhelming power, but when he accidentally kills a local thug, his fate will be intricately linked to his...",7.8,1011,China,1h59m
3123,https://www.imdb.com//title/tt0073310/?ref_=tt_rec_tti,Love Among the Ruins,"Drama, Comedy, Romance",George Cukor,,1975,"love,breach of promise,actress,lawyer,older woman younger man relationship","Love Among the Ruins is a TV movie starring Katharine Hepburn, Laurence Olivier, and Colin Blakely. An aging actress is being sued for breach of promise. She hires as her lawyer a man who was an ex-lover and is still in love with...",8.1,744,,1h40m
3124,https://www.imdb.com//title/tt1160329/?ref_=tt_rec_tti,The Landlord,"Short, Comedy",,,,"landlord,baby,sketch comedy,internet video","The Landlord is a short starring Will Ferrell, Adam McKay, and Pearl McKay. An angry landlord hassles her behind-in-rent tenant.",8,4238,USA,3m
3125,https://www.imdb.com//title/tt0087688/?ref_=tt_rec_tti,Mass Appeal,"D, r, a, m, a",Glenn Jordan,PG,1984,"seminary,priest,hypocrisy,religious hypocrisy,belief in god","Mass Appeal is a movie starring Jack Lemmon, Zeljko Ivanek, and Charles Durning. A popular Connecticut priest shields a seminary rebel from the wrath of a stern monsignor.",6.7,874,USA,1h39m
3126,https://www.imdb.com//title/tt0961755/?ref_=tt_rec_tti,The Trouble with Cali,"C, o, m, e, d, y",Paul Sorvino,,2012,character name in title,,5,52,USA,
3127,https://www.imdb.com//title/tt0063171/?ref_=tt_rec_tti,Kaidan yukijorô,"Horror, Romance",Tokuzô Tanaka,,1968,"apprentice,frozen to death,buddhist statue,sculpture,female ghost","Kaidan yukijorô is a movie starring Shiho Fujimura, Akira Ishihama, and Machiko Hasegawa. The lives of a master sculptor and his young apprentice are changed forever when they meet an evil witch during a snow storm.",7.3,271,Japan,1h20m
3128,https://www.imdb.com//title/tt5338852/?ref_=tt_rec_tti,More Strange Than True,"Comedy, Fantasy",Benjamin Rider,,2016,,"More Strange Than True is a movie starring Louise Tyler, Niels Hanrath, and Richard Zanik. After beheading her husband, Queen Titiana takes over the mystical woods where lost souls and ghouls wander about confused in this surrealist...",6.1,58,UK,1h38m
3129,https://www.imdb.com//title/tt7137380/?ref_=tt_rec_tti,Destroyer,"Action, Crime, Drama, Mystery, Thriller",Karyn Kusama,R,2018,,"Destroyer is a movie starring Nicole Kidman, Toby Kebbell, and Tatiana Maslany. A police detective reconnects with people from an undercover assignment in her distant past in order to make peace.",6.8,424,USA,2h3m
3130,https://www.imdb.com//title/tt0376136/?ref_=tt_rec_tti,The Rum Diary,"Comedy, Drama",Bruce Robinson,R,2011,"caribbean,puerto rico,based on novel,newspaper,journalist","The Rum Diary is a movie starring Johnny Depp, Giovanni Ribisi, and Aaron Eckhart. American journalist Paul Kemp takes on a freelance job in Puerto Rico for a local newspaper during the 1960s and struggles to find a balance between...",6.2,93281,USA,1h59m
3131,https://www.imdb.com//title/tt1253863/?ref_=tt_rec_tti,300: Rise of an Empire,"Action, Fantasy, War",Noam Murro,R,2014,"greek,army,navy,antiquity,5th century b.c.","300: Rise of an Empire is a movie starring Sullivan Stapleton, Eva Green, and Lena Headey. Greek general Themistokles leads the charge against invading Persian forces led by mortal-turned-god Xerxes and Artemisia, vengeful commander...",6.2,255169,USA,1h42m
3132,https://www.imdb.com//title/tt0118117/?ref_=tt_rec_tti,The War at Home,"D, r, a, m, a",Emilio Estevez,R,1996,"vietnam,veteran,thanksgiving,thanksgiving day,vietnam war veteran","The War at Home is a movie starring Emilio Estevez, Kathy Bates, and Martin Sheen. Haunted by his experiences in the Vietnam War, a young man returns home and has trouble adjusting back to civilian life, his family and his stern...",7.1,2086,USA,2h3m
3133,https://www.imdb.com//title/tt0093940/?ref_=tt_rec_tti,September,"D, r, a, m, a",Woody Allen,PG,1987,"family relationships,friendship,dialogue driven,month in title,written by director","September is a movie starring Elaine Stritch, Denholm Elliott, and Mia Farrow. At a summer house in Vermont, neighbor Howard falls in love with Lane, who's in a relationship with Peter, who's falling for Stephanie, who's married...",6.6,8165,USA,1h23m
3134,https://www.imdb.com//title/tt0450255/?ref_=tt_rec_tti,The Commander: Virus,"Crime, Drama",Charles Beeson,,2005,"e mail,stalker,second part,dark heroine,affair","The Commander: Virus is a TV movie starring Amanda Burton, Matthew Marsh, and Poppy Miller. Commander Blake is still dealing with the aftermath of the James Lampton case. Not only has he pleaded not guilty to the murders for which...",7.1,101,,2h16m
3135,https://www.imdb.com//title/tt6522668/?ref_=tt_rec_tti,Diamantino,"Comedy, Drama, Fantasy, Sci-Fi",,,2018,"male frontal nudity,male rear nudity,male nudity,gay interest,queer","Diamantino is a movie starring Carloto Cotta, Cleo Tavares, and Anabela Moreira. Diamantino, the world's premiere soccer star loses his special touch and ends his career in disgrace. Searching for a new purpose, the international...",6.4,375,Portugal,1h32m
3136,https://www.imdb.com//title/tt0052279/?ref_=tt_rec_tti,Teenage Cave Man,"Adventure, Sci-Fi",Roger Corman,Approved,1961,"cavewoman,spear,dinosaur,radiation suit,voice over narration","Teenage Cave Man is a movie starring Robert Vaughn, Darah Marshall, and Leslie Bradley. A young man defies tribal laws and searches for answers. The result of his quest yields knowledge of past generations.",3.1,1165,USA,1h5m
3137,https://www.imdb.com//title/tt0091545/?ref_=tt_rec_tti,Tanoure-ye Deev,"D, r, a, m, a",Kianoush Ayari,,1986,,"Tanoure-ye Deev is a movie starring Jahangir Almasi, Manijeh Aghai, and Sirus Gorjestani. An Iranian villager wants to restore a nearby well in hopes of solving a water sortage, but is haunted by a local legend of a monster that...",6.4,23,Iran,1h40m
3138,https://www.imdb.com//title/tt0054310/?ref_=tt_rec_tti,Sink the Bismarck!,"Action, Drama, History, War",Lewis Gilbert,Approved,1960,"naval,north atlantic,royal navy,world war two,battleship","Sink the Bismarck! is a movie starring Kenneth More, Dana Wynter, and Carl Möhner. The World War II story of the British Navy's effort to defeat Nazi Germany's most powerful warship.",7.2,6127,USA,1h37m
3139,https://www.imdb.com//title/tt0044573/?ref_=tt_rec_tti,The Duel at Silver Creek,"W, e, s, t, e, r, n",Don Siegel,Approved,1952,"arizona,arizona territory,silver city new mexico,new mexico,new mexico territory","The Duel at Silver Creek is a movie starring Audie Murphy, Faith Domergue, and Stephen McNally. Marshal Tyrone and the Silver Kid form an uneasy alliance against a gang of claim jumpers.",6.4,1052,USA,1h17m
3140,https://www.imdb.com//title/tt4666732/?ref_=tt_rec_tti,A Man Called Jon,"C, o, m, e, d, y",M. Legend Brown,,2015,,"A Man Called Jon is a movie starring Christian Heep, Sharice Henry Chasi, and Vernee Watson. ""A Man Called Jon"" is a light-hearted dramedy about Pastor Jon Terrell Carson's unusual style of worship. Jon's church is very traditional...",5.8,23,USA,1h29m
3141,https://www.imdb.com//title/tt0030400/?ref_=tt_rec_tti,Maid's Night Out,"Romance, Comedy",Ben Holmes,Passed,1938,"milkman,specimen,hobby,fish,false accusation","Maid's Night Out is a movie starring Joan Fontaine, Allan Lane, and Billy Gilbert. A millionaire's son works as a milkman for a month to win a bet with his father. While delivering milk he falls in love with a young debutante whom...",6.1,312,USA,1h4m
3142,https://www.imdb.com//title/tt5886250/?ref_=tt_rec_tti,Pre Vis Action,"Short, Action",Gareth Evans,,2016,,"Pre Vis Action is a short starring Hannah Al Rashid, Yayan Ruhian, and Cecep Arif Rahman. A young warrior has to prove herself in a fight against two dangerous assassins.",7.1,275,UK,6m
3143,https://www.imdb.com//title/tt0078025/?ref_=tt_rec_tti,"Olly, Olly, Oxen Free","A, d, v, e, n, t, u, r, e",Richard A. Colla,G,1978,"hot air balloon,repetition in title,animal in title,independent film","Olly, Olly, Oxen Free is a movie starring Katharine Hepburn, Kevin McKenzie, and Dennis Dimster. Two young boys and an eccentric old woman who owns a junkyard work together to build a hot-air balloon in time to launch it on the...",5.1,194,USA,1h23m
3144,https://www.imdb.com//title/tt0061678/?ref_=tt_rec_tti,The Flim-Flam Man,"Action, Comedy, Crime",Irvin Kershner,Not Rated,1967,"american south,rural setting,fugitive,con artist,based on novel","The Flim-Flam Man is a movie starring George C. Scott, Sue Lyon, and Harry Morgan. A rural con artist and an army deserter cheat the townsfolk and are aided by a rich gal who shields the fleeing duo from the wrath of the pursuing...",7,1830,UK,1h44m
3145,https://www.imdb.com//title/tt0026056/?ref_=tt_rec_tti,Alice Adams,"Comedy, Drama, Romance",George Stevens,Passed,1935,"song,singer,pulitzer prize novel,italian violinst,black servant","Alice Adams is a movie starring Katharine Hepburn, Fred MacMurray, and Fred Stone. The misadventures of two social-climbing women in small town America.",7,3226,Argentina,1h39m
3146,https://www.imdb.com//title/tt0092745/?ref_=tt_rec_tti,Chelovek s bulvara Kaputsinov,"Comedy, Musical, Romance, Western",Alla Surikova,PG-13,1987,"wild west,19th century,cinema,indian,movie theater","Chelovek s bulvara Kaputsinov is a movie starring Andrey Mironov, Aleksandra Yakovleva-Aasmyae, and Mikhail Boyarskiy. Mr Jonny First arrives to the Wild West to present the art of the Cinematograph.",7.9,2314,Soviet Union,1h38m
3147,https://www.imdb.com//title/tt0096969/?ref_=tt_rec_tti,Born on the Fourth of July,"Biography, Drama, War",Oliver Stone,R,1990,"religious mother,drunkenness,desert,bar,1970s","Born on the Fourth of July is a movie starring Tom Cruise, Raymond J. Barry, and Caroline Kava. The biography of Ron Kovic. Paralyzed in the Vietnam war, he becomes an anti-war and pro-human rights political activist after feeling...",7.2,87564,USA,2h25m
3148,https://www.imdb.com//title/tt0075656/?ref_=tt_rec_tti,The Alien Factor,"Horror, Sci-Fi",Don Dohler,G,1978,"outer space,subjective camera,police,passionate kiss,car","The Alien Factor is a movie starring Don Leifert, Tom Griffith, and Richard Dyszel. A spaceship containing specimens for an intergalactic zoo crashes on Earth near a small back woods town. The specimens escape, and soon town folk...",4,679,USA,1h20m
3149,https://www.imdb.com//title/tt0087233/?ref_=tt_rec_tti,Falling in Love,"Drama, Romance",Ulu Grosbard,PG-13,1984,"christmas,doctor,bookstore,extramarital affair,architect","Falling in Love is a movie starring Robert De Niro, Meryl Streep, and Harvey Keitel. During shopping for Christmas, Frank and Molly run into each other. This fleeting short moment will start to change their lives, when they...",6.5,11012,USA,1h46m
3150,https://www.imdb.com//title/tt5782486/?ref_=tt_rec_tti,Murder Calls,"Documentary, Crime, Drama, Mystery",,,2017,reenactment,"Murder Calls is a TV series starring Daniel Luce, Tommy Campbell, and Wendy Bowerman. With haunting, real-life 911 calls as its through-line, Murder Calls is true-crime storytelling taken to a new level. Each episode pivots on the...",8,218,2017– ,
3151,https://www.imdb.com//title/tt0072236/?ref_=tt_rec_tti,The Swinging Cheerleaders,"Comedy, Sport",Jack Hill,R,,"cheerleading,voyeur,white panties,erotica,female frontal nudity","The Swinging Cheerleaders is a movie starring Jo Johnston, Cheryl Smith, and Colleen Camp. In order to write an expose on how cheerleading demeans women, a reporter for a college newspaper infiltrates the cheerleading squad.",5.2,682,USA,1h31m
3152,https://www.imdb.com//title/tt3152670/?ref_=tt_rec_tti,Ultimate Wolverine vs. Hulk,"Animation, Action, Sci-Fi",,,2013,"based on graphic novel,motion comic,superhero,marvel comics,based on comic book","Ultimate Wolverine vs. Hulk is a TV mini-series starring Heather Doerksen, Nicole Oliver, and Trevor Devall. Emmy Award-winning television writer and creator Damon Lindelof teams up with legendary artist Leinil Francis Yu and Dave...",7.1,367,2013– ,
3153,https://www.imdb.com//title/tt6288124/?ref_=tt_rec_tti,"Don't Worry, He Won't Get Far on Foot","Biography, Comedy, Drama",Gus Van Sant,R,2018,"disability,paralysis,therapy,drunk driver,alcoholism","Don't Worry, He Won't Get Far on Foot is a movie starring Joaquin Phoenix, Jonah Hill, and Rooney Mara. On the rocky path to sobriety after a life-changing accident, John Callahan discovers the healing power of art, willing his...",6.9,6785,France,1h54m
3154,https://www.imdb.com//title/tt0028346/?ref_=tt_rec_tti,Tell Your Children,"Drama, Thriller",Louis J. Gasnier,PG,2002,"juvenile delinquent,suicide,nonlinear timeline,drugs,montage","Tell Your Children is a movie starring Dorothy Short, Kenneth Craig, and Lillian Miles. Cautionary tale features a fictionalized take on the use of marijuana. A trio of drug dealers lead innocent teenagers to become addicted to...",3.7,7059,USA,1h6m
3155,https://www.imdb.com//title/tt1601188/?ref_=tt_rec_tti,The Spectre,"Animation, Short, Fantasy",Joaquim Dos Santos,PG-13,2010,"murder,detective,dvd extra,villain arrested,neo noir","The Spectre is a video starring Gary Cole, Alyssa Milano, and Jeff Bennett. As Detective Jim Corrigan investigates a murder, The Spectre delivers horrific justice to the perpetrators.",7.3,2047,,
3156,https://www.imdb.com//title/tt2047677/?ref_=tt_rec_tti,Astonishing X-Men,"Animation, Action, Sci-Fi",,,2009,"x men,tv mini series,motion comic,wolverine,mutant","Astonishing X-Men is a TV mini-series starring Trevor Devall, Brian Drummond, and Lara Gilchrist. An alien species attempts to take over earth, but the X-Men are ready for anything.",7.2,682,2009– ,
3157,https://www.imdb.com//title/tt0045294/?ref_=tt_rec_tti,I vinti,"D, r, a, m, a",Michelangelo Antonioni,Not Rated,1955,"italy,murder,death penalty,necklace,anthology","I vinti is a movie starring Etchika Choureau, Jacques Sempey, and Henri Poirier. Three stories of well-off youths who commit murders. In the French episode a group of high school students kill one of their colleagues for his money....",6.7,657,Argentina,1h53m
3158,https://www.imdb.com//title/tt1922570/?ref_=tt_rec_tti,Icarus Factor,"T, h, r, i, l, l, e, r",Roger Donaldson,,,,,,,,
3159,https://www.imdb.com//title/tt0048248/?ref_=tt_rec_tti,The Kentuckian,"Drama, Western",Burt Lancaster,Passed,1955,"1820s,family feud,based on novel,texas,kentucky","The Kentuckian is a movie starring Burt Lancaster, Diana Lynn, and Dianne Foster. A Kentucky widower bound for 1820's Texas with his young son is thwarted in his efforts by a corrupt constable, a long-standing family feud, and a...",6.3,2071,Japan,1h44m
3160,https://www.imdb.com//title/tt0067500/?ref_=tt_rec_tti,La noche del terror ciego,"H, o, r, r, o, r",Amando de Ossorio,PG,1972,"bitten by evil dead,zombification,knights templar,knight templar,tomb","La noche del terror ciego is a movie starring Lone Fleming, César Burner, and María Elena Arpón. In the 13th century there existed a legion of evil knights known as the Templars, who quested for eternal life by drinking human blood...",6.2,4621,USA,1h41m
3161,https://www.imdb.com//title/tt6524704/?ref_=tt_rec_tti,Here Be Dragons,"H, o, r, r, o, r",Benjamin Rider,,,,"Here Be Dragons is a movie starring Edie Newman, Karl Fredrick Hiemeyer, and Marie Fortune. An organized gang terrorize their victims by forcing them to perform humiliating acts on camera, which are released online afterwards. Anna...",,,UK,1h10m
3162,https://www.imdb.com//title/tt0043526/?ref_=tt_rec_tti,Father's Little Dividend,"Comedy, Romance",Vincente Minnelli,Not Rated,1951,"announcement of pregnancy,fatherhood,sequel,acting silly for a baby,family comedy","Father's Little Dividend is a movie starring Spencer Tracy, Joan Bennett, and Elizabeth Taylor. In this sequel to Father of the Bride (1950), newly married Kay Dunstan announces that she and her husband are going to have a baby,...",6.6,2989,USA,1h22m
3163,https://www.imdb.com//title/tt0113409/?ref_=tt_rec_tti,In the Mouth of Madness,"Fantasy, Horror, Mystery, Thriller",John Carpenter,R,1995,"h.p. lovecraft,fantasy becomes reality,schizophrenia,ancient race,insurance investigator","In the Mouth of Madness is a movie starring Sam Neill, Jürgen Prochnow, and Julie Carmen. An insurance investigator begins discovering that the impact a horror writer's books have on his fans is more than inspirational.",7.2,51343,USA,1h35m
3164,https://www.imdb.com//title/tt0080016/?ref_=tt_rec_tti,Thirst,"Horror, Romance, Sci-Fi, Thriller",Rod Hardy,R,1979,"blood,cult,australian horror,australian supernatural,apology","Thirst is a movie starring Chantal Contouri, Shirley Cameron, and Max Phipps. The descendant of Elizabeth Bathory is abducted by a cult of self-proclaimed supermen who achieve this state of superiority by drinking from the ""blood...",5.8,1019,USA,1h33m
3165,https://www.imdb.com//title/tt1288638/?ref_=tt_rec_tti,Dasvidaniya,"Comedy, Drama",Shashant Shah,,2008,"to do list,guitar,cancer,mumbai india,friendship","Dasvidaniya is a movie starring Vinay Pathak, Sarita Joshi, and Rajat Kapoor. A man who loves to make ""to-do lists"" makes one last bucket list when he realizes he is about to die.",7.9,5134,India,1h53m
3166,https://www.imdb.com//title/tt0040767/?ref_=tt_rec_tti,The Secret Land,"D, o, c, u, m, e, n, t, a, r, y",,Approved,1948,"expedition,rescue,overboard,antarctica,exploration","The Secret Land is a movie starring Robert Montgomery, Robert Taylor, and Van Heflin. The 1946-1947 U.S. military expedition to explore and map Antarctica, led by Admiral Richard E. Byrd, is presented from its planning stages...",7,240,USA,1h11m
3167,https://www.imdb.com//title/tt0397078/?ref_=tt_rec_tti,Just My Luck,"Comedy, Fantasy, Romance",Donald Petrie,PG-13,2006,"luck,masquerade,bad luck,kiss,woman wearing a gas mask","Just My Luck is a movie starring Lindsay Lohan, Chris Pine, and Samaire Armstrong. Manhattanite Ashley is known to many as the luckiest woman around. After a chance encounter with a down-and-out young man, however, she realizes that...",5.4,49569,USA,1h43m
3168,https://www.imdb.com//title/tt5464086/?ref_=tt_rec_tti,"Midnight, Texas","Drama, Fantasy, Mystery",,TV-14,2017,"angel,witch,werewolf,vampire,based on novel","Midnight, Texas is a TV series starring François Arnaud, Dylan Bruce, and Parisa Fitz-Henley. Midnight is a safe haven for those who are different, but with the presence of outsiders, the residents band together and form a strong...",7.5,9005,2017– ,
3169,https://www.imdb.com//title/tt6491178/?ref_=tt_rec_tti,Dragged Across Concrete,"Action, Crime, Drama, Mystery, Thriller",S. Craig Zahler,R,2019,,"Dragged Across Concrete is a movie starring Mel Gibson, Jennifer Carpenter, and Vince Vaughn. Once two overzealous cops get suspended from the force, they must delve into the criminal underworld to get their just due.",8.3,527,Russia,2h39m
3170,https://www.imdb.com//title/tt7125860/?ref_=tt_rec_tti,If Beale Street Could Talk,"Crime, Drama, Romance",Barry Jenkins,R,2018,,"If Beale Street Could Talk is a movie starring KiKi Layne, Stephan James, and Regina King. A woman in Harlem desperately scrambles to prove her fiancé innocent of a crime while carrying their first child.",6.7,592,USA,1h57m
3171,https://www.imdb.com//title/tt0082158/?ref_=tt_rec_tti,Chariots of Fire,"Biography, Drama, Sport",Hugh Hudson,PG,1981,"athlete,olympic games,missionary,race,jew","Chariots of Fire is a movie starring Ben Cross, Ian Charleson, and Nicholas Farrell. Two British track athletes, one a determined Jew, and the other a devout Christian, compete in the 1924 Olympics.",7.2,47639,USA,2h5m
3172,https://www.imdb.com//title/tt6735290/?ref_=tt_rec_tti,Come Home,"Short, Drama",Caleb Price,,2017,"devil,love,forgiveness,christian","Come Home is a short starring Kirk Cameron, Tracy Campbell, and Jon Walburg. Ty, a young man that feels he has committed an unforgivable act, is on the run and not sure where to turn for help. His deed did not go unnoticed however,...",2.4,54,USA,9m
3173,https://www.imdb.com//title/tt2670290/?ref_=tt_rec_tti,Lake Los Angeles,"D, r, a, m, a",Mike Ott,PG,2014,"cuban,location in title,desert,small town,magical realism","Lake Los Angeles is a movie starring Corina Calderon, David Ury, and Roberto 'Sanz' Sanchez. A middle-aged Cuban man and a ten-year-old Mexican girl bond over being away from home in the hopeless back-drop that is Lake Los Angeles.",6.7,106,USA,1h25m
3174,https://www.imdb.com//title/tt0086789/?ref_=tt_rec_tti,Riptide,"Action, Thriller, Crime, Drama",,,1984,"vietnam veteran,helicopter,detective,private detective","Riptide is a TV series starring Perry King, Joe Penny, and Thom Bray. The cases of a private investigations agency run by three Vietnam War veterans, armed with toughness, their own helicopter, and the third's technical ability.",6.8,1917,1984–1986,
